MedInc,HouseAge,AveBedrms,Population,AveOccup,Longitude
6.5587,27.0,0.9214092140921409,1071.0,2.902439024390244,-117.65
5.3368,28.0,0.961038961038961,1140.0,2.961038961038961,-117.65
2.6074,17.0,1.2219598583234947,1722.0,2.0330578512396693,-117.69
2.8326,11.0,1.107958050586058,3841.0,2.3695249845774216,-117.68
3.875,28.0,1.1324200913242009,601.0,2.7442922374429224,-117.67
4.3438,19.0,1.0558464223385688,1326.0,2.3141361256544504,-117.67
3.6,19.0,1.1335403726708075,622.0,1.9316770186335404,-117.65
3.4634,37.0,0.9636871508379888,939.0,2.622905027932961,-117.66
2.2429,26.0,1.0317164179104477,1109.0,2.0690298507462686,-117.66
2.4667,30.0,0.9884057971014493,1014.0,2.9391304347826086,-117.65
2.9812,22.0,1.0569620253164558,773.0,2.4462025316455698,-117.68
2.7266,17.0,1.1480804387568555,2417.0,2.209323583180987,-117.67
3.6667,26.0,1.0638297872340425,593.0,3.154255319148936,-117.66
3.2321,20.0,1.0829694323144106,1117.0,2.438864628820961,-117.66
3.0357,23.0,0.9811912225705329,954.0,2.9905956112852663,-117.66
4.3958,33.0,0.9611650485436893,1209.0,2.9344660194174756,-117.65
5.1261,20.0,0.9847328244274809,1655.0,3.1583969465648853,-117.62
6.148,17.0,1.1870229007633588,831.0,3.1717557251908395,-117.62
4.4637,31.0,0.9517241379310345,1204.0,2.767816091954023,-117.62
2.6582,15.0,1.1438032166508987,2554.0,2.416272469252602,-117.63
2.6818,8.0,1.1633986928104576,2251.0,2.942483660130719,-117.63
3.05,34.0,1.0443740095087164,1822.0,2.8874801901743266,-117.64
2.7083,46.0,0.95578231292517,701.0,2.3843537414965987,-117.65
3.0284,44.0,1.0337423312883436,831.0,2.549079754601227,-117.65
2.7159,44.0,1.0636363636363637,1444.0,2.6254545454545455,-117.65
3.3482,21.0,1.1232227488151658,3067.0,2.9071090047393366,-117.68
3.0978,28.0,0.9879518072289156,1230.0,2.4698795180722892,-117.68
3.5036,29.0,1.0543478260869565,1278.0,3.472826086956522,-117.67
1.7806,24.0,1.0695517774343122,2204.0,3.4064914992272026,-117.68
4.0375,32.0,1.0397350993377483,1067.0,3.533112582781457,-117.68
4.7176,35.0,1.0,1074.0,2.7468030690537084,-117.65
3.3836,38.0,1.184265010351967,1410.0,2.919254658385093,-117.65
2.9474,37.0,1.0138888888888888,1165.0,2.3115079365079363,-117.66
2.2244,24.0,1.108265424912689,2174.0,2.530849825378347,-117.66
2.8702,36.0,1.0329113924050632,964.0,2.440506329113924,-117.66
2.587,33.0,1.0906666666666667,1008.0,2.688,-117.66
3.3036,36.0,0.9042145593869731,623.0,2.3869731800766285,-117.66
3.9227,33.0,0.959349593495935,1773.0,2.8829268292682926,-117.66
3.3958,37.0,1.0934579439252337,1284.0,3.0,-117.64
3.2083,43.0,0.969309462915601,1036.0,2.649616368286445,-117.64
3.375,52.0,1.0045766590389016,1031.0,2.3592677345537756,-117.65
5.4689,40.0,1.0661157024793388,624.0,2.5785123966942147,-117.65
3.495,35.0,0.9525691699604744,729.0,2.8814229249011856,-117.64
2.4464,33.0,0.9578947368421052,1369.0,2.8821052631578947,-117.64
3.8355,38.0,1.0480225988700564,1257.0,3.5508474576271185,-117.63
3.4432,39.0,1.0323232323232323,1537.0,3.105050505050505,-117.63
3.3936,15.0,1.1049046321525886,2884.0,3.9291553133514987,-117.62
3.1597,30.0,1.0444444444444445,1047.0,4.653333333333333,-117.62
2.8977,19.0,1.186046511627907,2818.0,4.09593023255814,-117.63
4.0139,26.0,1.0512367491166077,2259.0,3.991166077738516,-117.62
3.125,22.0,1.132854578096948,1678.0,3.012567324955117,-117.62
4.4946,24.0,1.0472589792060492,2064.0,3.9017013232514177,-117.62
3.0199,20.0,1.080763582966226,2229.0,3.2731277533039647,-117.61
4.4205,23.0,0.9451697127937336,1483.0,3.8720626631853787,-117.61
4.6167,11.0,0.9178403755868545,1503.0,3.528169014084507,-117.61
4.7147,12.0,0.9750889679715302,2400.0,2.8469750889679717,-117.61
4.9063,15.0,1.024498886414254,1432.0,3.1893095768374167,-117.6
1.4464,35.0,1.101522842639594,1182.0,2.0,-117.65
1.9236,52.0,1.0909090909090908,558.0,2.4155844155844157,-117.65
2.0893,41.0,0.9420289855072463,349.0,2.528985507246377,-117.65
2.5677,16.0,1.1511879049676026,5110.0,3.6789056875449964,-117.62
2.2765,30.0,1.028860028860029,2647.0,3.8196248196248197,-117.64
2.837,38.0,1.0149253731343284,1823.0,3.4011194029850746,-117.64
2.6913,52.0,1.047887323943662,1269.0,3.574647887323944,-117.64
2.4583,26.0,1.1753424657534246,1182.0,3.2383561643835614,-117.67
1.608,39.0,1.0089285714285714,1489.0,4.431547619047619,-117.66
2.25,41.0,1.0,1479.0,4.42814371257485,-117.65
1.7292,43.0,1.106060606060606,851.0,4.297979797979798,-117.64
1.9659,50.0,0.9727891156462585,590.0,4.01360544217687,-117.64
2.3636,39.0,1.023102310231023,1294.0,4.270627062706271,-117.63
2.3347,36.0,0.994263862332696,2138.0,4.087954110898662,-117.66
2.5391,33.0,0.972972972972973,831.0,3.7432432432432434,-117.66
3.625,6.0,1.1791359325605901,2533.0,2.6691253951527925,-117.66
4.6563,16.0,0.9364485981308411,1973.0,3.6878504672897194,-117.67
4.7872,16.0,0.9775280898876404,1332.0,3.741573033707865,-117.66
3.6467,14.0,1.0273972602739727,2021.0,3.954990215264188,-117.66
3.9336,15.0,1.0687397708674304,2039.0,3.337152209492635,-117.65
4.2054,10.0,1.048265460030166,2079.0,3.1357466063348416,-117.66
3.2062,6.0,1.066213921901528,1717.0,2.9151103565365024,-117.67
5.2551,13.0,0.9894179894179894,1284.0,3.3968253968253967,-117.67
3.0598,13.0,1.0698324022346368,776.0,2.1675977653631286,-117.67
3.9107,27.0,1.0,321.0,3.116504854368932,-117.68
4.4042,9.0,1.056555269922879,1138.0,2.9254498714652954,-117.65
5.753,14.0,0.9801136363636364,1151.0,3.2698863636363638,-117.66
4.8906,16.0,1.1031578947368421,1516.0,3.191578947368421,-117.67
6.7544,11.0,1.045643153526971,1690.0,3.5062240663900415,-117.66
3.449,15.0,1.0524475524475525,2373.0,2.765734265734266,-117.65
2.5048,28.0,1.025337837837838,2623.0,4.430743243243243,-117.65
3.0057,32.0,0.9365671641791045,1378.0,5.141791044776119,-117.64
2.1944,27.0,1.0342857142857143,1684.0,4.811428571428571,-117.64
4.8281,11.0,1.0296495956873315,1044.0,2.8140161725067387,-117.64
2.4716,21.0,1.0475206611570247,2556.0,5.2809917355371905,-117.64
4.1779,10.0,1.0546448087431695,2088.0,3.80327868852459,-117.64
4.0611,10.0,1.1191335740072201,2637.0,3.1732851985559565,-117.64
5.6168,13.0,1.008298755186722,2780.0,3.8450899031811896,-117.63
5.5632,9.0,0.9966044142614601,2280.0,3.870967741935484,-117.62
4.8311,15.0,1.0644122383252819,2240.0,3.607085346215781,-117.62
5.0431,16.0,1.0030864197530864,1207.0,3.7253086419753085,-117.62
3.8125,15.0,1.0548780487804879,1219.0,3.716463414634146,-117.61
5.2849,16.0,0.9775280898876404,1305.0,3.6657303370786516,-117.6
5.5677,16.0,0.9707112970711297,918.0,3.8410041841004183,-117.6
2.8281,33.0,1.0047619047619047,1007.0,4.795238095238095,-117.62
3.1672,8.0,1.0281879194630872,1785.0,2.3959731543624163,-117.61
5.5425,12.0,1.1138107416879794,3019.0,3.860613810741688,-117.66
2.125,6.0,1.119047619047619,119.0,2.8333333333333335,-117.64
3.9696,25.0,1.2058823529411764,99.0,2.911764705882353,-117.61
7.7197,8.0,1.2857142857142858,25.0,3.5714285714285716,-117.61
2.4375,29.0,1.0201342281879195,513.0,3.442953020134228,-117.64
5.411,5.0,0.8740740740740741,855.0,3.1666666666666665,-117.66
2.7284,26.0,0.9754901960784313,717.0,3.514705882352941,-117.6
4.2578,36.0,1.1176470588235294,2886.0,33.95294117647059,-117.63
4.0037,2.0,1.5144855144855145,2801.0,2.798201798201798,-117.58
5.485,3.0,1.4803202134756503,4249.0,2.8345563709139427,-117.57
5.9369,5.0,1.1254801536491676,2795.0,3.5787451984635084,-117.57
5.1333,4.0,1.1399110392236151,7766.0,3.1403154063890013,-117.54
3.9241,16.0,0.9373433583959899,1463.0,3.6666666666666665,-117.54
4.6437,21.0,1.165137614678899,1094.0,3.345565749235474,-117.51
5.285,2.0,1.3904320987654322,4436.0,3.4228395061728394,-117.5
4.1,2.0,1.96,119.0,2.38,-117.51
5.3638,3.0,1.0372460496613995,2874.0,3.2437923250564333,-117.55
7.8252,10.0,1.052584670231729,3819.0,3.4037433155080214,-117.59
5.3678,7.0,1.090625,5499.0,3.436875,-117.58
6.5138,16.0,1.0215827338129497,5669.0,3.3986810551558753,-117.62
5.5198,14.0,1.0311203319502074,7363.0,3.055186721991701,-117.61
4.4611,21.0,1.0335570469798658,4308.0,3.2125279642058167,-117.61
4.6997,17.0,1.0318690783807063,3954.0,3.405684754521964,-117.61
3.8505,10.0,1.0456730769230769,9716.0,2.59508547008547,-117.59
4.7547,14.0,1.0228969636635141,6443.0,3.207068193130911,-117.58
4.8889,18.0,1.0330739299610896,3360.0,3.2684824902723735,-117.6
4.7193,4.0,1.035016286644951,3455.0,2.813517915309446,-117.56
3.7973,4.0,1.0990009082652135,2988.0,2.7138964577656677,-117.56
3.6033,9.0,1.0686325678496869,10323.0,2.693893528183716,-117.61
2.3603,17.0,1.1564245810055866,1987.0,2.2201117318435752,-117.59
3.5186,4.0,1.1346704871060171,3359.0,2.406160458452722,-117.58
1.9531,27.0,1.0810810810810811,746.0,4.032432432432432,-117.58
3.9755,16.0,0.93,1757.0,3.514,-117.59
3.1458,4.0,1.3151927437641724,1083.0,2.45578231292517,-117.57
5.0769,16.0,0.9964539007092199,2130.0,3.776595744680851,-117.59
4.7857,14.0,1.0653061224489795,881.0,3.595918367346939,-117.59
5.2692,4.0,1.0479846449136276,3182.0,3.053742802303263,-117.58
4.6727,5.0,1.0202334630350194,3845.0,2.992217898832685,-117.57
2.9386,18.0,1.1379912663755458,4028.0,3.517903930131004,-117.53
3.7917,5.0,1.0655021834061136,1379.0,3.010917030567686,-117.53
4.8283,4.0,1.0533724340175954,5804.0,3.4041055718475075,-117.42
3.2056,7.0,1.0009345794392523,3567.0,3.333644859813084,-117.43
3.6417,16.0,1.0990888382687927,3388.0,3.85876993166287,-117.45
0.8926,10.0,1.1008403361344539,381.0,3.2016806722689077,-117.46
4.1797,6.0,1.1363344051446946,5690.0,3.6591639871382635,-117.47
2.5833,35.0,1.1133004926108374,667.0,3.2857142857142856,-117.46
1.9583,7.0,1.4420731707317074,1064.0,3.2439024390243905,-117.46
3.5488,8.0,0.9746963562753036,3310.0,3.3502024291497974,-117.46
3.6394,32.0,1.0862068965517242,2612.0,4.503448275862069,-117.48
3.1838,32.0,1.1310344827586207,1124.0,3.8758620689655174,-117.48
2.5833,30.0,1.0556660039761432,1796.0,3.570576540755467,-117.48
3.6602,18.0,1.0683760683760684,2767.0,3.9415954415954415,-117.46
2.9973,19.0,0.8909657320872274,2482.0,3.866043613707165,-117.46
3.915,28.0,1.1235294117647059,1565.0,4.602941176470588,-117.48
3.1028,17.0,1.0924369747899159,1253.0,3.5098039215686274,-117.48
1.5972,24.0,1.213903743315508,568.0,3.037433155080214,-117.47
2.9107,27.0,1.135321100917431,1305.0,2.993119266055046,-117.42
4.3397,24.0,1.0988505747126436,1582.0,3.636781609195402,-117.46
2.7574,33.0,1.1921397379912664,884.0,3.8602620087336246,-117.47
3.9464,20.0,1.2835051546391754,660.0,3.402061855670103,-117.49
5.1647,5.0,0.9984984984984985,2456.0,3.6876876876876876,-117.5
5.0175,4.0,1.0268987341772151,2158.0,3.4145569620253164,-117.5
4.1775,4.0,1.0655737704918034,3527.0,3.2122040072859743,-117.49
4.2429,3.0,1.3160886867538375,5820.0,3.3086981239340534,-117.46
5.246,11.0,1.0074224021592442,5221.0,3.5229419703103915,-117.38
4.7909,4.0,1.2230971128608923,5020.0,3.293963254593176,-117.4
5.3671,16.0,1.0119521912350598,1778.0,7.083665338645418,-117.4
3.7578,16.0,0.5921052631578947,312.0,4.105263157894737,-117.38
2.9112,7.0,1.0687285223367697,4052.0,3.4810996563573884,-117.45
2.7827,9.0,1.13,3156.0,3.506666666666667,-117.45
2.0308,6.0,1.1403812824956672,4048.0,3.5077989601386483,-117.45
3.3958,25.0,1.272079772079772,2319.0,3.3034188034188032,-117.42
4.1399,18.0,1.0902964959568733,2231.0,3.0067385444743935,-117.42
3.7011,34.0,0.9137931034482759,834.0,2.8758620689655174,-117.43
2.7757,17.0,1.1333333333333333,2544.0,3.2615384615384615,-117.43
2.4735,43.0,1.1420765027322404,971.0,2.6530054644808745,-117.43
2.075,43.0,1.146131805157593,926.0,2.653295128939828,-117.44
2.3682,24.0,1.1035856573705178,2541.0,3.3745019920318726,-117.44
2.375,12.0,1.0601792573623559,2588.0,3.313700384122919,-117.44
3.6025,15.0,1.0112130479102956,3208.0,3.27013251783894,-117.44
4.1375,28.0,1.0038240917782026,1750.0,3.3460803059273423,-117.42
3.4844,28.0,0.9436936936936937,1312.0,2.954954954954955,-117.42
4.263,31.0,1.0408921933085502,1582.0,2.940520446096654,-117.43
2.7437,18.0,1.1029668411867364,1621.0,2.8289703315881325,-117.43
2.7569,21.0,1.1084624553039333,2657.0,3.166865315852205,-117.42
2.1189,13.0,1.1648675171736997,2475.0,2.4288518155053973,-117.43
3.3553,21.0,1.017515923566879,2292.0,3.6496815286624202,-117.45
2.3768,18.0,1.074,1503.0,3.006,-117.43
2.5181,12.0,1.2118842845973417,3204.0,2.505082095387021,-117.41
2.5272,5.0,1.4027093596059113,2204.0,2.7142857142857144,-117.41
3.8531,21.0,0.9263888888888889,2503.0,3.4763888888888888,-117.4
3.5655,38.0,0.9698996655518395,861.0,2.879598662207358,-117.41
3.6466,21.0,1.0262237762237763,1896.0,3.3146853146853146,-117.41
3.1287,29.0,0.9920948616600791,776.0,3.067193675889328,-117.41
3.5481,29.0,1.0157894736842106,2602.0,3.4236842105263157,-117.41
4.2121,14.0,0.9228723404255319,1443.0,3.8377659574468086,-117.4
4.8889,5.0,0.9422680412371134,1821.0,3.754639175257732,-117.39
4.9444,16.0,0.8786407766990292,627.0,3.0436893203883497,-117.39
3.3066,36.0,0.96,894.0,3.250909090909091,-117.38
3.1375,32.0,1.0015128593040847,1878.0,2.841149773071104,-117.38
2.4492,12.0,1.2275303643724695,4862.0,3.9368421052631577,-117.39
2.4028,19.0,0.9173913043478261,572.0,2.4869565217391303,-117.39
4.1632,9.0,1.0756756756756756,1316.0,3.556756756756757,-117.39
3.7198,13.0,1.0,1844.0,3.615686274509804,-117.38
3.875,17.0,1.0239651416122004,1621.0,3.531590413943355,-117.37
2.1856,23.0,1.1406844106463878,722.0,2.7452471482889735,-117.38
2.3456,12.0,1.2673521850899743,1054.0,2.709511568123393,-117.37
2.4053,17.0,1.1102941176470589,4115.0,3.782169117647059,-117.38
4.9196,7.0,0.9737827715355806,3253.0,4.061173533083646,-117.39
3.3438,8.0,1.1241379310344828,2184.0,3.0124137931034483,-117.38
3.2879,32.0,1.0640809443507588,2131.0,3.593591905564924,-117.36
2.9554,17.0,0.9244851258581236,1190.0,2.723112128146453,-117.37
3.6875,11.0,1.0994208494208495,3095.0,2.9874517374517375,-117.38
4.9091,6.0,0.8162393162393162,910.0,3.888888888888889,-117.38
4.125,52.0,0.5625,60.0,3.75,-117.37
3.7348,4.0,1.178893178893179,4775.0,3.072715572715573,-117.36
4.4034,5.0,1.0311526479750779,3615.0,3.7538940809968846,-117.4
4.3958,10.0,1.0139484978540771,3528.0,3.7854077253218885,-117.39
3.8558,15.0,1.0247678018575852,1118.0,3.461300309597523,-117.39
3.0278,26.0,1.1589958158995817,664.0,2.778242677824268,-117.39
2.066,28.0,1.1895306859205776,1661.0,2.9981949458483754,-117.4
2.3889,44.0,1.0567375886524824,1270.0,3.0023640661938535,-117.37
1.6977,10.0,1.2666666666666666,1656.0,2.453333333333333,-117.37
4.1581,22.0,1.0022547914317925,3157.0,3.5591882750845545,-117.35
3.25,35.0,1.0357852882703777,1555.0,3.091451292246521,-117.36
3.8398,32.0,1.109375,1614.0,3.15234375,-117.37
4.0294,18.0,1.0409181636726548,3114.0,3.1077844311377247,-117.37
3.7286,26.0,1.0326086956521738,1862.0,3.3731884057971016,-117.35
2.3205,29.0,1.0476973684210527,1683.0,2.768092105263158,-117.36
2.3578,31.0,1.0858895705521472,1227.0,2.5092024539877302,-117.36
3.6227,33.0,1.014792899408284,1366.0,4.041420118343195,-117.36
3.3571,17.0,1.1027131782945736,1612.0,3.124031007751938,-117.38
3.9191,17.0,1.0723404255319149,3533.0,3.758510638297872,-117.4
3.025,17.0,0.9881656804733728,1550.0,4.585798816568047,-117.4
2.8682,27.0,0.973404255319149,1841.0,3.2641843971631204,-117.39
3.5139,14.0,0.9720670391061452,1729.0,3.2197392923649906,-117.35
2.9844,28.0,1.0909090909090908,1480.0,4.340175953079179,-117.35
2.1935,31.0,1.0567164179104478,1049.0,3.1313432835820896,-117.34
1.6993,28.0,1.0673076923076923,1196.0,3.8333333333333335,-117.33
1.8438,32.0,1.0729483282674772,1457.0,4.428571428571429,-117.32
1.9423,29.0,1.1139601139601139,1296.0,3.6923076923076925,-117.33
2.225,37.0,1.1293103448275863,1198.0,3.442528735632184,-117.34
2.2974,32.0,1.0018148820326678,2086.0,3.7858439201451906,-117.35
2.4444,36.0,1.2473118279569892,1054.0,3.7777777777777777,-117.35
2.4524,41.0,1.188953488372093,1430.0,4.156976744186046,-117.32
2.3508,37.0,1.019538188277087,2055.0,3.650088809946714,-117.32
1.4066,39.0,1.0440251572327044,1752.0,3.6729559748427674,-117.32
1.3417,33.0,1.037914691943128,838.0,3.971563981042654,-117.33
2.2449,30.0,1.167202572347267,1214.0,3.9035369774919615,-117.33
1.6375,18.0,1.1229135053110775,2317.0,3.5159332321699543,-117.33
2.125,29.0,1.0214285714285714,991.0,3.539285714285714,-117.34
0.7069,29.0,0.794392523364486,341.0,3.1869158878504673,-117.34
2.2604,38.0,1.0401234567901234,1208.0,3.728395061728395,-117.32
1.4891,41.0,1.1185185185185185,994.0,3.6814814814814816,-117.32
2.0391,38.0,1.0606060606060606,1356.0,3.7355371900826446,-117.33
3.3516,26.0,0.8367346938775511,568.0,2.8979591836734695,-117.34
3.2656,29.0,1.0926640926640927,2188.0,4.223938223938224,-117.34
3.0833,34.0,1.063013698630137,1578.0,4.323287671232877,-117.35
2.4878,14.0,1.0635058721183124,6640.0,2.888212266202697,-117.34
2.5902,14.0,1.0643478260869565,3255.0,2.8304347826086955,-117.35
4.4367,5.0,1.0566161948650428,4916.0,3.2363396971691905,-117.35
5.7628,16.0,0.8970588235294118,489.0,3.5955882352941178,-117.38
5.2072,20.0,0.9627659574468085,543.0,2.8882978723404253,-117.41
6.1426,17.0,0.9290780141843972,439.0,3.1134751773049647,-117.41
3.1736,26.0,1.046875,1396.0,2.423611111111111,-117.28
1.7456,26.0,1.2214580467675378,1765.0,2.4277854195323245,-117.28
3.2232,35.0,1.088688946015424,2127.0,2.7339331619537277,-117.29
4.3676,28.0,1.0119047619047619,1304.0,3.104761904761905,-117.3
1.875,30.0,1.3082191780821917,1172.0,2.675799086757991,-117.3
3.0078,25.0,1.047451669595782,1650.0,2.8998242530755713,-117.31
3.6362,6.0,1.1075731497418244,2943.0,2.5327022375215145,-117.32
5.5136,19.0,1.0,1176.0,3.0866141732283463,-117.3
4.7222,6.0,0.9680851063829787,999.0,5.3138297872340425,-117.32
4.6312,7.0,0.9639278557114228,1584.0,3.1743486973947896,-117.34
2.9877,5.0,1.0795454545454546,2564.0,2.428030303030303,-117.33
3.7949,13.0,1.0725806451612903,2189.0,3.5306451612903227,-117.33
4.0156,9.0,0.9144736842105263,316.0,2.0789473684210527,-117.32
3.3281,7.0,1.13949433304272,2578.0,2.2476024411508284,-117.31
4.3438,33.0,1.0846153846153845,608.0,2.3384615384615386,-117.3
2.4107,38.0,1.181159420289855,332.0,2.4057971014492754,-117.3
2.06,40.0,1.0934065934065933,509.0,2.7967032967032965,-117.3
1.9432,39.0,1.046875,841.0,2.628125,-117.3
3.2292,44.0,0.9715302491103203,972.0,3.4590747330960854,-117.31
1.8654,38.0,1.1116625310173698,1190.0,2.9528535980148884,-117.31
3.9231,34.0,0.9846547314578005,1195.0,3.0562659846547313,-117.31
3.8594,45.0,0.9540229885057471,401.0,2.3045977011494254,-117.3
2.2865,38.0,1.0557620817843867,1047.0,3.892193308550186,-117.31
2.0583,34.0,1.104417670682731,971.0,3.8995983935742973,-117.3
1.1667,37.0,0.9772079772079773,1127.0,3.2108262108262107,-117.31
1.9286,35.0,1.0856353591160222,1296.0,3.5801104972375692,-117.31
2.6307,36.0,1.2633928571428572,773.0,3.450892857142857,-117.31
2.6771,42.0,0.925,444.0,3.7,-117.3
1.4663,38.0,1.0126182965299684,1225.0,3.864353312302839,-117.31
1.9044,52.0,1.0,731.0,3.8473684210526318,-117.31
1.9375,41.0,1.3045685279187818,816.0,4.1421319796954315,-117.31
2.0089,52.0,1.217008797653959,1238.0,3.63049853372434,-117.31
1.775,44.0,0.948905109489051,504.0,3.678832116788321,-117.3
1.5208,28.0,1.1526717557251909,2406.0,3.6732824427480915,-117.31
3.1213,27.0,0.9956803455723542,1737.0,3.751619870410367,-117.32
1.8681,42.0,0.9617486338797814,711.0,3.8852459016393444,-117.32
2.1842,40.0,1.0041152263374487,745.0,3.065843621399177,-117.3
1.608,34.0,1.1093247588424437,1009.0,3.2443729903536975,-117.31
6.2236,32.0,0.9573991031390134,1151.0,2.5807174887892375,-117.27
3.8292,36.0,1.0810810810810811,604.0,2.332046332046332,-117.28
3.8125,38.0,0.997093023255814,796.0,2.313953488372093,-117.28
2.9667,42.0,0.9801136363636364,856.0,2.4318181818181817,-117.29
2.875,38.0,1.0772626931567328,1135.0,2.5055187637969096,-117.29
1.9832,26.0,1.06187624750499,1068.0,2.1317365269461077,-117.28
2.3778,35.0,1.1457286432160805,972.0,2.442211055276382,-117.28
3.1765,32.0,1.0723192019950125,815.0,2.0324189526184537,-117.28
3.4906,40.0,1.0528846153846154,968.0,2.326923076923077,-117.28
4.0481,52.0,1.0390625,646.0,2.5234375,-117.29
3.2976,49.0,0.9907407407407407,757.0,2.3364197530864197,-117.29
2.3947,40.0,1.0060851926977687,1214.0,2.462474645030426,-117.28
2.5417,45.0,0.9843260188087775,771.0,2.41692789968652,-117.29
3.125,48.0,1.149812734082397,610.0,2.284644194756554,-117.29
2.425,39.0,1.1759530791788857,805.0,2.3607038123167157,-117.29
2.3438,37.0,1.0524193548387097,761.0,3.068548387096774,-117.3
1.8396,44.0,1.0986460348162477,1363.0,2.6363636363636362,-117.28
1.8281,29.0,1.1011450381679388,1418.0,2.7061068702290076,-117.28
1.2034,52.0,1.1861861861861862,968.0,2.906906906906907,-117.3
1.4815,52.0,1.1604395604395605,1171.0,2.573626373626374,-117.29
1.3571,36.0,1.0945406125166446,2378.0,3.166444740346205,-117.28
1.0951,40.0,1.152542372881356,1517.0,2.8568738229755177,-117.29
1.5156,44.0,1.2055674518201285,1238.0,2.650963597430407,-117.29
1.4531,42.0,1.1275303643724697,1532.0,3.1012145748987856,-117.3
2.6,43.0,1.213953488372093,736.0,3.4232558139534883,-117.3
1.3973,47.0,1.193359375,1653.0,3.228515625,-117.28
1.2069,47.0,1.122077922077922,1308.0,3.397402597402597,-117.29
1.8438,45.0,1.281021897810219,1046.0,3.8175182481751824,-117.29
2.2019,50.0,1.1091370558375635,1581.0,4.0126903553299496,-117.3
1.1687,48.0,0.9846153846153847,1586.0,3.4857142857142858,-117.29
0.7075,35.0,1.1062091503267975,1714.0,2.8006535947712417,-117.29
1.5561,35.0,1.2201365187713311,1920.0,3.2764505119453924,-117.29
1.4896,39.0,1.1643454038997214,1258.0,3.5041782729805013,-117.28
0.7235,19.0,0.9551886792452831,844.0,1.990566037735849,-117.29
1.1806,24.0,1.1727272727272726,1178.0,3.56969696969697,-117.29
2.5625,49.0,0.8461538461538461,76.0,5.846153846153846,-117.3
2.2917,44.0,0.8130841121495327,273.0,2.5514018691588785,-117.28
1.7981,34.0,1.036231884057971,387.0,2.8043478260869565,-117.3
4.3362,31.0,0.9333333333333333,596.0,2.3372549019607844,-117.25
3.7188,37.0,1.0145985401459854,744.0,2.7153284671532845,-117.25
3.9018,35.0,1.0041753653444676,1595.0,3.3298538622129437,-117.25
3.3,30.0,1.0919540229885059,990.0,2.8448275862068964,-117.25
3.5978,33.0,1.0236842105263158,1100.0,2.8947368421052633,-117.26
3.7125,31.0,0.9924585218702866,1715.0,2.5867269984917045,-117.26
3.8906,30.0,1.0203488372093024,945.0,2.747093023255814,-117.26
4.625,16.0,0.375,49.0,6.125,-117.27
2.1465,22.0,1.1032942490228923,4523.0,2.5254048017867112,-117.25
2.2482,19.0,1.077125328659071,2680.0,2.3488168273444345,-117.25
4.1,36.0,1.1555555555555554,1742.0,2.977777777777778,-117.27
4.4435,35.0,1.0489795918367346,658.0,2.6857142857142855,-117.27
3.3616,35.0,1.0,705.0,2.7865612648221343,-117.27
3.6856,33.0,1.0328542094455853,1374.0,2.8213552361396306,-117.25
3.0,37.0,0.9691991786447639,1291.0,2.650924024640657,-117.25
2.0,37.0,1.1156186612576064,1234.0,2.5030425963488843,-117.26
2.1375,39.0,1.0360610263522885,2256.0,3.128987517337032,-117.26
1.7235,31.0,1.1316725978647686,1314.0,2.3380782918149468,-117.27
3.0721,40.0,0.9477611940298507,793.0,2.958955223880597,-117.27
2.9628,36.0,1.166383701188455,2388.0,4.054329371816638,-117.27
2.5234,35.0,1.0724637681159421,381.0,2.760869565217391,-117.25
1.8463,17.0,1.1695178849144634,2160.0,3.3592534992223952,-117.25
2.7473,32.0,1.0439739413680782,2011.0,3.275244299674267,-117.25
1.462,27.0,1.0239520958083832,1514.0,2.2664670658682633,-117.27
0.8658,52.0,0.9609375,943.0,3.68359375,-117.27
1.4079,30.0,1.1522633744855968,1509.0,3.1049382716049383,-117.25
1.2171,33.0,1.2100840336134453,850.0,3.5714285714285716,-117.26
1.8281,44.0,0.8933333333333333,565.0,3.7666666666666666,-117.27
1.8022,9.0,1.1629464285714286,3688.0,4.116071428571429,-117.27
2.9292,29.0,0.9540229885057471,1681.0,3.864367816091954,-117.33
3.1799,35.0,1.0681818181818181,1394.0,3.5202020202020203,-117.33
3.75,37.0,1.0049627791563276,1175.0,2.9156327543424316,-117.33
2.5238,32.0,1.1116504854368932,1355.0,3.2888349514563107,-117.33
2.0461,46.0,1.1273209549071619,1100.0,2.9177718832891246,-117.34
3.2305,35.0,0.9393939393939394,730.0,2.765151515151515,-117.34
3.233,33.0,1.0566631689401889,3502.0,3.6747114375655823,-117.34
2.375,38.0,0.9375,1347.0,3.660326086956522,-117.32
2.3917,30.0,1.0590717299578059,1034.0,4.362869198312236,-117.32
2.5208,41.0,1.0819672131147542,786.0,3.221311475409836,-117.32
3.1875,46.0,1.1311475409836065,576.0,2.360655737704918,-117.32
1.9963,52.0,0.9889705882352942,693.0,2.547794117647059,-117.32
2.1591,52.0,1.2213740458015268,564.0,4.305343511450381,-117.32
1.3977,26.0,1.146153846153846,431.0,3.3153846153846156,-117.33
1.0469,42.0,0.9919354838709677,390.0,3.1451612903225805,-117.33
2.5673,48.0,1.0719424460431655,486.0,3.4964028776978417,-117.33
2.0242,36.0,1.0328947368421053,625.0,4.1118421052631575,-117.33
1.4511,46.0,1.120879120879121,476.0,5.230769230769231,-117.32
1.9234,43.0,1.0994318181818181,1181.0,3.3551136363636362,-117.31
1.9375,40.0,1.0554371002132197,1528.0,3.257995735607676,-117.31
